"Time","Value"
1734706195500,
1734706196000,693
1734706196500,
1734706197000,
1734706197500,
1734706198000,694
1734706198500,
1734706199000,
1734706199500,
1734706200000,696
1734706200500,
1734706201000,
1734706201500,695
1734706202000,
1734706202500,
1734706203000,
1734706203500,694
1734706204000,
1734706204500,
1734706205000,
1734706205500,693
1734706206000,
1734706206500,
1734706207000,
1734706207500,695
1734706208000,
1734706208500,
1734706209000,693
1734706209500,
1734706210000,
1734706210500,
1734706211000,696
1734706211500,
1734706212000,
1734706212500,
1734706213000,694
1734706213500,
1734706214000,
1734706214500,
1734706215000,694
1734706215500,
1734706216000,
1734706216500,
1734706217000,692
1734706217500,
1734706218000,
1734706218500,695
1734706219000,
1734706219500,
1734706220000,
1734706220500,693
1734706221000,
1734706221500,
1734706222000,
1734706222500,695
1734706223000,
1734706223500,
1734706224000,
1734706224500,696
1734706225000,
1734706225500,
1734706226000,
1734706226500,695
1734706227000,
1734706227500,
1734706228000,
1734706228500,695
1734706229000,
1734706229500,
1734706230000,695
1734706230500,
1734706231000,
1734706231500,
1734706232000,693
1734706232500,
1734706233000,
1734706233500,
1734706234000,695
1734706234500,
1734706235000,
1734706235500,
1734706236000,692
1734706236500,
1734706237000,
1734706237500,695
1734706238000,
1734706238500,
1734706239000,
1734706239500,693
1734706240000,
1734706240500,
1734706241000,
1734706241500,696
1734706242000,
1734706242500,
1734706243000,
1734706243500,695
1734706244000,
1734706244500,
1734706245000,
1734706245500,695
1734706246000,
1734706246500,
1734706247000,695
1734706247500,
1734706248000,
1734706248500,
1734706249000,695
1734706249500,
1734706250000,
1734706250500,
1734706251000,693
1734706251500,
1734706252000,
1734706252500,
1734706253000,695
1734706253500,
1734706254000,
1734706254500,
1734706255000,694
1734706255500,
1734706256000,
1734706256500,695
1734706257000,
1734706257500,
1734706258000,
1734706258500,696
1734706259000,
1734706259500,
1734706260000,
1734706260500,695
1734706261000,
1734706261500,
1734706262000,
1734706262500,695
1734706263000,
1734706263500,
1734706264000,
1734706264500,695
1734706265000,
1734706265500,
1734706266000,695
1734706266500,
1734706267000,
1734706267500,
1734706268000,696
1734706268500,
1734706269000,
1734706269500,
1734706270000,695
1734706270500,
1734706271000,
1734706271500,
1734706272000,696
1734706272500,
1734706273000,
1734706273500,
1734706274000,693
1734706274500,
1734706275000,
1734706275500,696
1734706276000,
1734706276500,
1734706277000,
1734706277500,695
1734706278000,
1734706278500,
1734706279000,
1734706279500,694
1734706280000,
1734706280500,
1734706281000,
1734706281500,695
1734706282000,
1734706282500,
1734706283000,
1734706283500,694
1734706284000,
1734706284500,
1734706285000,
1734706285500,695
1734706286000,
1734706286500,
1734706287000,695
1734706287500,
1734706288000,
1734706288500,
1734706289000,696
1734706289500,
1734706290000,
1734706290500,
1734706291000,695
1734706291500,
1734706292000,
1734706292500,
1734706293000,695
1734706293500,
1734706294000,
1734706294500,693
1734706295000,
1734706295500,
1734706296000,
1734706296500,695
1734706297000,
1734706297500,
1734706298000,
1734706298500,693
1734706299000,
1734706299500,
1734706300000,
1734706300500,695
1734706301000,
1734706301500,
1734706302000,
1734706302500,694
1734706303000,
1734706303500,
1734706304000,694
1734706304500,
1734706305000,
1734706305500,
1734706306000,693
1734706306500,
1734706307000,
1734706307500,
1734706308000,695
1734706308500,
1734706309000,
1734706309500,
1734706310000,694
1734706310500,
1734706311000,
1734706311500,
1734706312000,695
1734706312500,
1734706313000,
1734706313500,694
1734706314000,
1734706314500,
1734706315000,
1734706315500,695
1734706316000,
1734706316500,
1734706317000,
1734706317500,694
1734706318000,
1734706318500,
1734706319000,
1734706319500,695
1734706320000,
1734706320500,
1734706321000,
1734706321500,695
1734706322000,
1734706322500,
1734706323000,694
1734706323500,
1734706324000,
1734706324500,
1734706325000,695
1734706325500,
1734706326000,
1734706326500,
1734706327000,695
1734706327500,
1734706328000,
1734706328500,
1734706329000,695
1734706329500,
1734706330000,
1734706330500,
1734706331000,694
1734706331500,
1734706332000,
1734706332500,696
1734706333000,
1734706333500,
1734706334000,
1734706334500,694
1734706335000,
1734706335500,
1734706336000,
1734706336500,696
1734706337000,
1734706337500,
1734706338000,
1734706338500,697
1734706339000,
1734706339500,
1734706340000,
1734706340500,695
1734706341000,
1734706341500,
1734706342000,695
1734706342500,
1734706343000,
1734706343500,
1734706344000,692
1734706344500,
1734706345000,
1734706345500,
1734706346000,696
1734706346500,
1734706347000,
1734706347500,
1734706348000,693
1734706348500,
1734706349000,
1734706349500,
1734706350000,696
1734706350500,
1734706351000,
1734706351500,695
1734706352000,
1734706352500,
1734706353000,
1734706353500,695
1734706354000,
1734706354500,
1734706355000,
1734706355500,697
1734706356000,
1734706356500,
1734706357000,
1734706357500,693
1734706358000,
1734706358500,
1734706359000,
1734706359500,695
1734706360000,
1734706360500,
1734706361000,697
1734706361500,
1734706362000,
1734706362500,
1734706363000,694
1734706363500,
1734706364000,
1734706364500,
1734706365000,694
1734706365500,
1734706366000,
1734706366500,
1734706367000,696
1734706367500,
1734706368000,
1734706368500,
1734706369000,696
1734706369500,
1734706370000,
1734706370500,
1734706371000,695
1734706371500,
1734706372000,
1734706372500,695
1734706373000,
1734706373500,
1734706374000,
1734706374500,695
1734706375000,
1734706375500,
1734706376000,
1734706376500,695
1734706377000,
1734706377500,
1734706378000,
1734706378500,696
1734706379000,
1734706379500,
1734706380000,696
1734706380500,
1734706381000,
1734706381500,
1734706382000,696
1734706382500,
1734706383000,
1734706383500,
1734706384000,695
1734706384500,
1734706385000,
1734706385500,
1734706386000,696
1734706386500,
1734706387000,
1734706387500,
1734706388000,696
1734706388500,
1734706389000,
1734706389500,694
1734706390000,
1734706390500,
1734706391000,
1734706391500,695
1734706392000,
1734706392500,
1734706393000,
1734706393500,696
1734706394000,
1734706394500,
1734706395000,
1734706395500,697
1734706396000,
1734706396500,
1734706397000,
1734706397500,695
1734706398000,
1734706398500,
1734706399000,696
1734706399500,
1734706400000,
1734706400500,
1734706401000,696
1734706401500,
1734706402000,
1734706402500,
1734706403000,695
1734706403500,
1734706404000,
1734706404500,
1734706405000,696
1734706405500,
1734706406000,
1734706406500,
1734706407000,695
1734706407500,
1734706408000,
1734706408500,697
1734706409000,
1734706409500,
1734706410000,
1734706410500,696
1734706411000,
1734706411500,
1734706412000,
1734706412500,695
1734706413000,
1734706413500,
1734706414000,
1734706414500,695
1734706415000,
1734706415500,
1734706416000,
1734706416500,695
1734706417000,
1734706417500,
1734706418000,695
1734706418500,
1734706419000,
1734706419500,
1734706420000,695
1734706420500,
1734706421000,
1734706421500,
1734706422000,696
1734706422500,
1734706423000,
1734706423500,
1734706424000,694
1734706424500,
1734706425000,
1734706425500,
1734706426000,696
1734706426500,
1734706427000,
1734706427500,695
1734706428000,
1734706428500,
1734706429000,
1734706429500,696
1734706430000,
1734706430500,
1734706431000,
1734706431500,695
1734706432000,
1734706432500,
1734706433000,
1734706433500,696
1734706434000,
1734706434500,
1734706435000,
1734706435500,693
1734706436000,
1734706436500,
1734706437000,
1734706437500,694
1734706438000,
1734706438500,
1734706439000,695
1734706439500,
1734706440000,
1734706440500,
1734706441000,693
1734706441500,
1734706442000,
1734706442500,
1734706443000,696
1734706443500,
1734706444000,
1734706444500,
1734706445000,695
1734706445500,
1734706446000,
1734706446500,696
1734706447000,
1734706447500,
1734706448000,
1734706448500,696
1734706449000,
1734706449500,
1734706450000,
1734706450500,695
1734706451000,
1734706451500,
1734706452000,
1734706452500,696
1734706453000,
1734706453500,
1734706454000,
1734706454500,695
1734706455000,
1734706455500,
1734706456000,696
1734706456500,
1734706457000,
1734706457500,
1734706458000,696
1734706458500,
1734706459000,
1734706459500,
1734706460000,694
1734706460500,
1734706461000,
1734706461500,
1734706462000,695
1734706462500,
1734706463000,
1734706463500,
1734706464000,695
1734706464500,
1734706465000,
1734706465500,695
1734706466000,
1734706466500,
1734706467000,
1734706467500,695
1734706468000,
1734706468500,
1734706469000,
1734706469500,696
1734706470000,
1734706470500,
1734706471000,
1734706471500,694
1734706472000,
1734706472500,
1734706473000,
1734706473500,696
1734706474000,
1734706474500,
1734706475000,694
1734706475500,
1734706476000,
1734706476500,
1734706477000,695
1734706477500,
1734706478000,
1734706478500,
1734706479000,695
1734706479500,
1734706480000,
1734706480500,
1734706481000,695
1734706481500,
1734706482000,
1734706482500,
1734706483000,696
1734706483500,
1734706484000,
1734706484500,693
1734706485000,
1734706485500,
1734706486000,
1734706486500,692
1734706487000,
1734706487500,
1734706488000,
1734706488500,695
1734706489000,
1734706489500,
1734706490000,
1734706490500,695
1734706491000,
1734706491500,
1734706492000,
1734706492500,696
1734706493000,
1734706493500,
1734706494000,
1734706494500,695
1734706495000,
1734706495500,
1734706496000,696
1734706496500,
1734706497000,
1734706497500,
1734706498000,696
1734706498500,
1734706499000,
1734706499500,
1734706500000,
1734706500500,692
1734706501000,
1734706501500,
1734706502000,696
1734706502500,
1734706503000,
1734706503500,695
1734706504000,
1734706504500,
1734706505000,
1734706505500,697
1734706506000,
1734706506500,
1734706507000,
1734706507500,695
1734706508000,
1734706508500,
1734706509000,
1734706509500,695
1734706510000,
1734706510500,
1734706511000,
1734706511500,694
1734706512000,
1734706512500,
1734706513000,693
1734706513500,
1734706514000,
1734706514500,
1734706515000,695
1734706515500,
1734706516000,
1734706516500,
1734706517000,695
1734706517500,
1734706518000,
1734706518500,
1734706519000,695
1734706519500,
1734706520000,
1734706520500,
1734706521000,696
1734706521500,
1734706522000,
1734706522500,696
1734706523000,
1734706523500,
1734706524000,
1734706524500,692
1734706525000,
1734706525500,
1734706526000,
1734706526500,696
1734706527000,
1734706527500,
1734706528000,
1734706528500,694
1734706529000,
1734706529500,
1734706530000,
1734706530500,695
1734706531000,
1734706531500,
1734706532000,695
1734706532500,
1734706533000,
1734706533500,
1734706534000,692
1734706534500,
1734706535000,
1734706535500,
1734706536000,695
1734706536500,
1734706537000,
1734706537500,
1734706538000,695
1734706538500,
1734706539000,
1734706539500,
1734706540000,697
1734706540500,
1734706541000,
1734706541500,696
1734706542000,
1734706542500,
1734706543000,
1734706543500,694
1734706544000,
1734706544500,
1734706545000,
1734706545500,695
1734706546000,
1734706546500,
1734706547000,
1734706547500,695
1734706548000,
1734706548500,
1734706549000,
1734706549500,696
1734706550000,
1734706550500,
1734706551000,695
1734706551500,
1734706552000,
1734706552500,
1734706553000,697
1734706553500,
1734706554000,
1734706554500,
1734706555000,695
1734706555500,
1734706556000,
1734706556500,
1734706557000,696
1734706557500,
1734706558000,
1734706558500,
1734706559000,693
1734706559500,
1734706560000,
1734706560500,
1734706561000,695
1734706561500,
1734706562000,
1734706562500,
1734706563000,694
1734706563500,
1734706564000,
1734706564500,696
1734706565000,
1734706565500,
1734706566000,
1734706566500,694
1734706567000,
1734706567500,
1734706568000,
1734706568500,696
1734706569000,
1734706569500,
1734706570000,696
1734706570500,
1734706571000,
1734706571500,
1734706572000,696
1734706572500,
1734706573000,
1734706573500,
1734706574000,695
1734706574500,
1734706575000,
1734706575500,
1734706576000,695
1734706576500,
1734706577000,
1734706577500,
1734706578000,694
1734706578500,
1734706579000,
1734706579500,695
1734706580000,
1734706580500,
1734706581000,
1734706581500,695
1734706582000,
1734706582500,
1734706583000,
1734706583500,694
1734706584000,
1734706584500,
1734706585000,
1734706585500,696
1734706586000,
1734706586500,
1734706587000,
1734706587500,695
1734706588000,
1734706588500,
1734706589000,695
1734706589500,
1734706590000,
1734706590500,
1734706591000,696
1734706591500,
1734706592000,
1734706592500,
1734706593000,696
1734706593500,
1734706594000,
1734706594500,
1734706595000,696
1734706595500,
1734706596000,
1734706596500,
1734706597000,696
1734706597500,
1734706598000,
1734706598500,695
1734706599000,
1734706599500,
1734706600000,
1734706600500,694
1734706601000,
1734706601500,
1734706602000,
1734706602500,696
1734706603000,
1734706603500,
1734706604000,
1734706604500,692
1734706605000,
1734706605500,
1734706606000,
1734706606500,696
1734706607000,
1734706607500,
1734706608000,694
1734706608500,
1734706609000,
1734706609500,
1734706610000,696
1734706610500,
1734706611000,
1734706611500,
1734706612000,695
1734706612500,
1734706613000,
1734706613500,
1734706614000,696
1734706614500,
1734706615000,
1734706615500,
1734706616000,696
1734706616500,
1734706617000,
1734706617500,696
1734706618000,
1734706618500,
1734706619000,
1734706619500,696
1734706620000,
1734706620500,
1734706621000,
1734706621500,696
1734706622000,
1734706622500,
1734706623000,
1734706623500,695
1734706624000,
1734706624500,
1734706625000,
1734706625500,696
1734706626000,
1734706626500,
1734706627000,696
1734706627500,
1734706628000,
1734706628500,
1734706629000,695
1734706629500,
1734706630000,
1734706630500,
1734706631000,695
1734706631500,
1734706632000,
1734706632500,
1734706633000,695
1734706633500,
1734706634000,
1734706634500,
1734706635000,695
1734706635500,
1734706636000,
1734706636500,694
1734706637000,
1734706637500,
1734706638000,
1734706638500,696
1734706639000,
1734706639500,
1734706640000,
1734706640500,696
1734706641000,
1734706641500,
1734706642000,
1734706642500,694
1734706643000,
1734706643500,
1734706644000,
1734706644500,695
1734706645000,
1734706645500,
1734706646000,695
1734706646500,
1734706647000,
1734706647500,
1734706648000,695
1734706648500,
1734706649000,
1734706649500,
1734706650000,695
1734706650500,
1734706651000,
1734706651500,
1734706652000,695
1734706652500,
1734706653000,
1734706653500,
1734706654000,693
1734706654500,
1734706655000,
1734706655500,696
1734706656000,
1734706656500,696
1734706657000,
1734706657500,
1734706658000,
1734706658500,
1734706659000,
1734706659500,
1734706660000,
1734706660500,
1734706661000,
1734706661500,
1734706662000,
1734706662500,
1734706663000,
1734706663500,
1734706664000,
1734706664500,
1734706665000,
1734706665500,
1734706666000,
1734706666500,
1734706667000,
1734706667500,
1734706668000,
1734706668500,
1734706669000,
1734706669500,
1734706670000,
1734706670500,
1734706671000,
1734706671500,
1734706672000,
1734706672500,
1734706672652,
